name,brand,category,subcategory,product url,product_id
"Beef Blade Simmering Steak, Boneless, Club Pack",,Food,Meat,https://www.loblaws.ca/beef-blade-simmering-steak-boneless-club-pack/p/20797941_KG,20797941_KG
"Korean Style Beef Short Ribs, Service Case",,Food,Meat,https://www.loblaws.ca/korean-style-beef-short-ribs-service-case/p/20810383_KG,20810383_KG
Ready Crisp® Fully Cooked Natural Bacon Slices,Maple Leaf,Food,Meat,https://www.loblaws.ca/ready-crisp-fully-cooked-natural-bacon-slices/p/20164959_EA,20164959_EA
Barbecue Seasoned Pork Shoulder Blade (World Of Flavours ),President's Choice,Food,Meat,https://www.loblaws.ca/barbecue-seasoned-pork-shoulder-blade-world-of-fla/p/21205736_EA,21205736_EA
"Certified Angus Beef, Strip Loin Steak",President's Choice,Food,Meat,https://www.loblaws.ca/certified-angus-beef-strip-loin-steak/p/20802652_KG,20802652_KG
BBQ Pork Back Ribs,Keg,Food,Meat,https://www.loblaws.ca/bbq-pork-back-ribs/p/21050586_EA,21050586_EA
"Side Rib Centre Cut, Club Pack",,Food,Meat,https://www.loblaws.ca/side-rib-centre-cut-club-pack/p/20836828_KG,20836828_KG
Beef Burger 4 Oz,No Name,Food,Meat,https://www.loblaws.ca/beef-burger-4-oz/p/20114154_EA,20114154_EA
Free From Angus Beef Burger,President's Choice,Food,Meat,https://www.loblaws.ca/free-from-angus-beef-burger/p/20862651_EA,20862651_EA
"Frozen Turkey, 3-5 Kg",Butterball,Food,Meat,https://www.loblaws.ca/frozen-turkey-3-5-kg/p/21286263_EA,21286263_EA
Angus Beef Meatballs,PC Blue Menu,Food,Meat,https://www.loblaws.ca/angus-beef-meatballs/p/20808062_EA,20808062_EA
Smoked Duck Breast,King Cole,Food,Meat,https://www.loblaws.ca/smoked-duck-breast/p/20825243_KG,20825243_KG
Angus Meatballs,President's Choice,Food,Meat,https://www.loblaws.ca/angus-meatballs/p/20503356_EA,20503356_EA
"Lethbridge Pork Tenderloin, Service Case",,Food,Meat,https://www.loblaws.ca/lethbridge-pork-tenderloin-service-case/p/20964444_KG,20964444_KG
Free From Boneless Skinless Turkey Breast,President's Choice,Food,Meat,https://www.loblaws.ca/free-from-boneless-skinless-turkey-breast/p/21124845_KG,21124845_KG
Thick & Juicy™ Sirloin Beef Burgers ,President's Choice,Food,Meat,https://www.loblaws.ca/thick-juicy-sirloin-beef-burgers/p/20941443_EA,20941443_EA
"Pork Back Ribs, Honey Garlic",Swiss Chalet,Food,Meat,https://www.loblaws.ca/pork-back-ribs-honey-garlic/p/21093780_EA,21093780_EA
Frozen Stuffer Turkey 7-9 Kg,Butterball,Food,Meat,https://www.loblaws.ca/frozen-stuffer-turkey-7-9-kg/p/21286274_EA,21286274_EA
Beef Burger,Zabiha Halal,Food,Meat,https://www.loblaws.ca/beef-burger/p/20327743_EA,20327743_EA
Cook's Portion Ham,,Food,Meat,https://www.loblaws.ca/cook-s-portion-ham/p/20559641_KG,20559641_KG
"Meatballs, Italian Style",President's Choice,Food,Meat,https://www.loblaws.ca/meatballs-italian-style/p/20503346_EA,20503346_EA
Crisp & Crunchy Spicy Southern-Style Chicken Wings,President's Choice,Food,Meat,https://www.loblaws.ca/crisp-crunchy-spicy-southern-style-chicken-wings/p/20708933_EA,20708933_EA
Sirloin Beef Burger,PC Blue Menu,Food,Meat,https://www.loblaws.ca/sirloin-beef-burger/p/20941202_EA,20941202_EA
Free From Smoked Ham,President's Choice,Food,Meat,https://www.loblaws.ca/free-from-smoked-ham/p/20682690_EA,20682690_EA
Thick & Juicy™ Lean Beef Burgers  ,PC Blue Menu,Food,Meat,https://www.loblaws.ca/thick-juicy-lean-beef-burgers/p/20941224_EA,20941224_EA
"Bananas, Bunch",,Food,Fruits & Vegetables,https://www.loblaws.ca/bananas-bunch/p/20175355001_KG,20175355001_KG
English Cucumber,,Food,Fruits & Vegetables,https://www.loblaws.ca/english-cucumber/p/20070132001_EA,20070132001_EA
Green Onion,,Food,Fruits & Vegetables,https://www.loblaws.ca/green-onion/p/20107500001_EA,20107500001_EA
Strawberries 1LB,,Food,Fruits & Vegetables,https://www.loblaws.ca/strawberries-1lb/p/20049778001_EA,20049778001_EA
Celery Stalks,,Food,Fruits & Vegetables,https://www.loblaws.ca/celery-stalks/p/20163119001_EA,20163119001_EA
Yellow Onions,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/yellow-onions/p/20811994001_EA,20811994001_EA
Tomato On The Vine Red ( 1 Bunch),,Food,Fruits & Vegetables,https://www.loblaws.ca/tomato-on-the-vine-red-1-bunch/p/20026703001_KG,20026703001_KG
Lettuce Iceberg,,Food,Fruits & Vegetables,https://www.loblaws.ca/lettuce-iceberg/p/20135326001_EA,20135326001_EA
Avocados Bag,,Food,Fruits & Vegetables,https://www.loblaws.ca/avocados-bag/p/20142232001_EA,20142232001_EA
Lemon,,Food,Fruits & Vegetables,https://www.loblaws.ca/lemon/p/20028593001_EA,20028593001_EA
Cauliflower,,Food,Fruits & Vegetables,https://www.loblaws.ca/cauliflower/p/20135377001_EA,20135377001_EA
English Cucumber 3Ct    ,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/english-cucumber-3ct/p/20828461001_EA,20828461001_EA
Grape Tomatoes,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/grape-tomatoes/p/21367888001_EA,21367888001_EA
Cantaloupe,,Food,Fruits & Vegetables,https://www.loblaws.ca/cantaloupe/p/20167017001_EA,20167017001_EA
Broccoli,,Food,Fruits & Vegetables,https://www.loblaws.ca/broccoli/p/20145621001_EA,20145621001_EA
Tomato Beefsteak  Red,,Food,Fruits & Vegetables,https://www.loblaws.ca/tomato-beefsteak-red/p/20426141001_KG,20426141001_KG
Red Peppers    ,,Food,Fruits & Vegetables,https://www.loblaws.ca/red-peppers/p/20007535001_KG,20007535001_KG
"Romaine Heart, 3 Pack",,Food,Fruits & Vegetables,https://www.loblaws.ca/romaine-heart-3-pack/p/20067389001_EA,20067389001_EA
Sweet Green Peppers,,Food,Fruits & Vegetables,https://www.loblaws.ca/sweet-green-peppers/p/20425893001_KG,20425893001_KG
Roma Tomatoes,,Food,Fruits & Vegetables,https://www.loblaws.ca/roma-tomatoes/p/20143381001_KG,20143381001_KG
Zucchini,,Food,Fruits & Vegetables,https://www.loblaws.ca/zucchini/p/20426596001_KG,20426596001_KG
Green Seedless Grapes,,Food,Fruits & Vegetables,https://www.loblaws.ca/green-seedless-grapes/p/20425775001_KG,20425775001_KG
Red Onion,,Food,Fruits & Vegetables,https://www.loblaws.ca/red-onion/p/20134101001_KG,20134101001_KG
Broccoli Crowns,,Food,Fruits & Vegetables,https://www.loblaws.ca/broccoli-crowns/p/20026161001_KG,20026161001_KG
Sweet Potato,,Food,Fruits & Vegetables,https://www.loblaws.ca/sweet-potato/p/20127708001_KG,20127708001_KG
Red Seedless Grapes,,Food,Fruits & Vegetables,https://www.loblaws.ca/red-seedless-grapes/p/20159199001_KG,20159199001_KG
Raspberries 1/2 pint,,Food,Fruits & Vegetables,https://www.loblaws.ca/raspberries-1-2-pint/p/20128938001_EA,20128938001_EA
Cilantro,,Food,Fruits & Vegetables,https://www.loblaws.ca/cilantro/p/20091825001_EA,20091825001_EA
Carrots,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/carrots/p/20600927001_EA,20600927001_EA
Blueberries 1 pint,,Food,Fruits & Vegetables,https://www.loblaws.ca/blueberries-1-pint/p/20080137001_EA,20080137001_EA
Blueberries 1/2 pint,,Food,Fruits & Vegetables,https://www.loblaws.ca/blueberries-1-2-pint/p/20152465001_EA,20152465001_EA
"Organic Bananas, Bunch",PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-bananas-bunch/p/20139509001_KG,20139509001_KG
Asparagus,,Food,Fruits & Vegetables,https://www.loblaws.ca/asparagus/p/20174581001_KG,20174581001_KG
Strawberries 2LB,,Food,Fruits & Vegetables,https://www.loblaws.ca/strawberries-2lb/p/20069661001_EA,20069661001_EA
Russet Potatoes,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/russet-potatoes/p/20601020001_EA,20601020001_EA
Limes,,Food,Fruits & Vegetables,https://www.loblaws.ca/limes/p/20040489001_EA,20040489001_EA
Royal Gala Apples,,Food,Fruits & Vegetables,https://www.loblaws.ca/royal-gala-apples/p/20083526001_KG,20083526001_KG
Ginger,,Food,Fruits & Vegetables,https://www.loblaws.ca/ginger/p/20179038001_KG,20179038001_KG
Greenhouse Peppers,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/greenhouse-peppers/p/20085851001_EA,20085851001_EA
Bartlett Pears,,Food,Fruits & Vegetables,https://www.loblaws.ca/bartlett-pears/p/20172240001_KG,20172240001_KG
Mini Cucumbers,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/mini-cucumbers/p/20737570001_EA,20737570001_EA
Garlic      ,Rooster,Food,Fruits & Vegetables,https://www.loblaws.ca/garlic/p/21004355001_EA,21004355001_EA
Mini Carrots,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/mini-carrots/p/20117370001_EA,20117370001_EA
Mango,,Food,Fruits & Vegetables,https://www.loblaws.ca/mango/p/20059635001_EA,20059635001_EA
Organic Booster Lullaby,Greenhouse,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-booster-lullaby/p/21404621_EA,21404621_EA
Roma Tomatoes,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/roma-tomatoes/p/20887498001_EA,20887498001_EA
Chick Pea/Artichoke/Sundried Tomato Salad,,Food,Fruits & Vegetables,https://www.loblaws.ca/chick-pea-artichoke-sundried-tomato-salad/p/20681175_KG,20681175_KG
Live Red Leaf Lettuce - 1 Unit,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/live-red-leaf-lettuce-1-unit/p/21031307_EA,21031307_EA
Radicchio Treviso,,Food,Fruits & Vegetables,https://www.loblaws.ca/radicchio-treviso/p/21456117001_KG,21456117001_KG
Southwest Ranch Veggie Dip,Marzetti,Food,Fruits & Vegetables,https://www.loblaws.ca/southwest-ranch-veggie-dip/p/20597145_EA,20597145_EA
Green Goodness,Bolthouse,Food,Fruits & Vegetables,https://www.loblaws.ca/green-goodness/p/20069494_EA,20069494_EA
Medjool Premium Chopped Dates,,Food,Fruits & Vegetables,https://www.loblaws.ca/medjool-premium-chopped-dates/p/21167824_EA,21167824_EA
Organic Cauliflower,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-cauliflower/p/20001440001_EA,20001440001_EA
Organic Clementines,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-clementines/p/20607518001_EA,20607518001_EA
Cocktail Tomatoes,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/cocktail-tomatoes/p/20779176001_EA,20779176001_EA
Organic Grapefruit,,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-grapefruit/p/20972643001_EA,20972643001_EA
Mini Mixed Potatoes,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/mini-mixed-potatoes/p/20767842_EA,20767842_EA
Thyme ,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/thyme/p/21184888_EA,21184888_EA
Raw Cold-Pressed Juice High Achiever  ,Loop,Food,Fruits & Vegetables,https://www.loblaws.ca/raw-cold-pressed-juice-high-achiever/p/21205800_EA,21205800_EA
Salted Herbs,,Food,Fruits & Vegetables,https://www.loblaws.ca/salted-herbs/p/20067820_EA,20067820_EA
Honey Pitted Dates,,Food,Fruits & Vegetables,https://www.loblaws.ca/honey-pitted-dates/p/20029024_EA,20029024_EA
Blue Goodness,Bolthouse,Food,Fruits & Vegetables,https://www.loblaws.ca/blue-goodness/p/20319871_EA,20319871_EA
Mixed Greens,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/mixed-greens/p/21204300_EA,21204300_EA
"Fruit Smoothie, Coconut & Pineapple",Happy Planet,Food,Fruits & Vegetables,https://www.loblaws.ca/fruit-smoothie-coconut-pineapple/p/20886745_EA,20886745_EA
Organic Beet Bunch,,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-beet-bunch/p/21095252001_EA,21095252001_EA
"Veggie Dip, Ranch",Marzetti,Food,Fruits & Vegetables,https://www.loblaws.ca/veggie-dip-ranch/p/20322970_EA,20322970_EA
"Organic Avocados, Bag",PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-avocados-bag/p/20680596001_EA,20680596001_EA
Apricots,,Food,Fruits & Vegetables,https://www.loblaws.ca/apricots/p/20092504001_KG,20092504001_KG
Greek Vin Pouch 45Ml,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/greek-vin-pouch-45ml/p/21183321_EA,21183321_EA
Organic Grape Tomatoes,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-grape-tomatoes/p/20799491001_EA,20799491001_EA
Morning Glory Juice    ,Loop,Food,Fruits & Vegetables,https://www.loblaws.ca/morning-glory-juice/p/21205496_EA,21205496_EA
Peach Kombucha,Remedy,Food,Fruits & Vegetables,https://www.loblaws.ca/peach-kombucha/p/21290591_EA,21290591_EA
Apple Slices,Sunrich,Food,Fruits & Vegetables,https://www.loblaws.ca/apple-slices/p/21020466_EA,21020466_EA
French Beans,,Food,Fruits & Vegetables,https://www.loblaws.ca/french-beans/p/20889720_EA,20889720_EA
"Pistachios, Salt & Pepper",Paramount,Food,Fruits & Vegetables,https://www.loblaws.ca/pistachios-salt-pepper/p/20339219_EA,20339219_EA
Baby Bok Choy Jr,,Food,Fruits & Vegetables,https://www.loblaws.ca/baby-bok-choy-jr/p/20099639001_KG,20099639001_KG
Cold-Pressed Juice Magic Sip,Loop,Food,Fruits & Vegetables,https://www.loblaws.ca/cold-pressed-juice-magic-sip/p/21405579_EA,21405579_EA
Unsalted California Pistachios ,PC Blue Menu,Food,Fruits & Vegetables,https://www.loblaws.ca/unsalted-california-pistachios/p/20126522_EA,20126522_EA
Mini Cucumbers,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/mini-cucumbers/p/21179734001_EA,21179734001_EA
Kombucha Ultraviolet Organic    ,Greenhouse,Food,Fruits & Vegetables,https://www.loblaws.ca/kombucha-ultraviolet-organic/p/21183881_EA,21183881_EA
Raw Cold-Pressed Juice Morning Glory  ,Loop,Food,Fruits & Vegetables,https://www.loblaws.ca/raw-cold-pressed-juice-morning-glory/p/21205795_EA,21205795_EA
Yu Choy Sum,,Food,Fruits & Vegetables,https://www.loblaws.ca/yu-choy-sum/p/20171853001_KG,20171853001_KG
McIntosh Apples,,Food,Fruits & Vegetables,https://www.loblaws.ca/mcintosh-apples/p/20039956001_KG,20039956001_KG
Organic Granny Smith Apples,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-granny-smith-apples/p/20725795001_EA,20725795001_EA
Platter Veggie Small,,Food,Fruits & Vegetables,https://www.loblaws.ca/platter-veggie-small/p/20171929_EA,20171929_EA
100% Pomegranate Juice,POM Wonderful,Food,Fruits & Vegetables,https://www.loblaws.ca/100-pomegranate-juice/p/20123288_EA,20123288_EA
Red Grapefruit 3lb Bag,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/red-grapefruit-3lb-bag/p/20118409001_EA,20118409001_EA
Organic Raspberry Lemon Kombucha,,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-raspberry-lemon-kombucha/p/21362499_EA,21362499_EA
Car Cara Orange,,Food,Fruits & Vegetables,https://www.loblaws.ca/car-cara-orange/p/21305859001_EA,21305859001_EA
Romaine Hearts,,Food,Fruits & Vegetables,https://www.loblaws.ca/romaine-hearts/p/20041478001_EA,20041478001_EA
Pearl Onion,,Food,Fruits & Vegetables,https://www.loblaws.ca/pearl-onion/p/21083917001_EA,21083917001_EA
Chunky Garlic Stir-In Paste,Gourmet Garden,Food,Fruits & Vegetables,https://www.loblaws.ca/chunky-garlic-stir-in-paste/p/21208535_EA,21208535_EA
Chicken Caesar Salad Family Size,,Food,Fruits & Vegetables,https://www.loblaws.ca/chicken-caesar-salad-family-size/p/21306381_EA,21306381_EA
Papaya,,Food,Fruits & Vegetables,https://www.loblaws.ca/papaya/p/20817066001_KG,20817066001_KG
Dressing Caesar,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/dressing-caesar/p/21206952_EA,21206952_EA
White Peaches,,Food,Fruits & Vegetables,https://www.loblaws.ca/white-peaches/p/20109121001_KG,20109121001_KG
Organic Cucumber Mini,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-cucumber-mini/p/20935931001_EA,20935931001_EA
Black Plums,,Food,Fruits & Vegetables,https://www.loblaws.ca/black-plums/p/20316478001_KG,20316478001_KG
Italian Parsley,,Food,Fruits & Vegetables,https://www.loblaws.ca/italian-parsley/p/20139141001_EA,20139141001_EA
Organic Rainbow Carrots,,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-rainbow-carrots/p/20908098001_EA,20908098001_EA
"Organic, Red Kale",,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-red-kale/p/21095251001_EA,21095251001_EA
Organic Dried Figs,,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-dried-figs/p/21076381001_EA,21076381001_EA
Clean Protein Smoothie Fair Trade Chocolate & Coconut,Happy Planet,Food,Fruits & Vegetables,https://www.loblaws.ca/clean-protein-smoothie-fair-trade-chocolate-coconu/p/21094470_EA,21094470_EA
Bay Leaf,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/bay-leaf/p/21212481_EA,21212481_EA
Organic Tomato On The Vine Red (1 Bunch),PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-tomato-on-the-vine-red-1-bunch/p/20127917001_KG,20127917001_KG
Organic Thyme,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-thyme/p/20915170_EA,20915170_EA
Mint,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/mint/p/21184835_EA,21184835_EA
Watermelon Quarters,,Food,Fruits & Vegetables,https://www.loblaws.ca/watermelon-quarters/p/20161074_KG,20161074_KG
Red Potatoes 10lb Bag,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/red-potatoes-10lb-bag/p/20601013001_EA,20601013001_EA
Greek Salad Family Size,,Food,Fruits & Vegetables,https://www.loblaws.ca/greek-salad-family-size/p/20972500_EA,20972500_EA
"Red Beets, Bunched",,Food,Fruits & Vegetables,https://www.loblaws.ca/red-beets-bunched/p/20174607001_EA,20174607001_EA
Peaches ,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/peaches/p/20826568001_EA,20826568001_EA
Fresh Orange Juice,,Food,Fruits & Vegetables,https://www.loblaws.ca/fresh-orange-juice/p/21205535_EA,21205535_EA
Tangerine Ortaniques,,Food,Fruits & Vegetables,https://www.loblaws.ca/tangerine-ortaniques/p/21024434001_KG,21024434001_KG
Organic Baby King Oyster Mushrooms,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-baby-king-oyster-mushrooms/p/21005335_EA,21005335_EA
Fuyu Persimmon,,Food,Fruits & Vegetables,https://www.loblaws.ca/fuyu-persimmon/p/20139417001_EA,20139417001_EA
"Veggie Dip, French Onion",Marzetti,Food,Fruits & Vegetables,https://www.loblaws.ca/veggie-dip-french-onion/p/20320000_EA,20320000_EA
"Raw, Organic Juice Genius",Greenhouse,Food,Fruits & Vegetables,https://www.loblaws.ca/raw-organic-juice-genius/p/21107374_EA,21107374_EA
Naturally Imperfect Avocados,No Name,Food,Fruits & Vegetables,https://www.loblaws.ca/naturally-imperfect-avocados/p/21086003001_EA,21086003001_EA
Chinese Broccoli (gai lan),,Food,Fruits & Vegetables,https://www.loblaws.ca/chinese-broccoli-gai-lan/p/20003604001_KG,20003604001_KG
Organic Raspberries 1/2 pint,,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-raspberries-1-2-pint/p/20056190001_EA,20056190001_EA
Guacamole Crunch Chopped Salad Kit,Taylor Farms,Food,Fruits & Vegetables,https://www.loblaws.ca/guacamole-crunch-chopped-salad-kit/p/21381581_EA,21381581_EA
Dressing And Dip Caesar Light,Renees,Food,Fruits & Vegetables,https://www.loblaws.ca/dressing-and-dip-caesar-light/p/20597615_EA,20597615_EA
Lime Lemongrass Organic Kombucha,Greenhouse,Food,Fruits & Vegetables,https://www.loblaws.ca/lime-lemongrass-organic-kombucha/p/21336462_EA,21336462_EA
Spring Mix,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/spring-mix/p/21204385_EA,21204385_EA
Lemongrass Stir-In Paste,Gourmet Garden,Food,Fruits & Vegetables,https://www.loblaws.ca/lemongrass-stir-in-paste/p/20188546_EA,20188546_EA
Premium Chicken BLT,,Food,Fruits & Vegetables,https://www.loblaws.ca/premium-chicken-blt/p/21237391_EA,21237391_EA
Organic Bartlett Pears,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-bartlett-pears/p/20061097001_KG,20061097001_KG
Organic Lime Strawberry Kombucha,,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-lime-strawberry-kombucha/p/21362495_EA,21362495_EA
"Juice, 100% Pomegranate",Bolthouse,Food,Fruits & Vegetables,https://www.loblaws.ca/juice-100-pomegranate/p/20589752_EA,20589752_EA
Mighty Caesar Dressing,Renees,Food,Fruits & Vegetables,https://www.loblaws.ca/mighty-caesar-dressing/p/20597536_EA,20597536_EA
Carrots & Celery ,,Food,Fruits & Vegetables,https://www.loblaws.ca/carrots-celery/p/21306357_EA,21306357_EA
Granny Smith Apples,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/granny-smith-apples/p/20128645001_EA,20128645001_EA
Red Cherries,,Food,Fruits & Vegetables,https://www.loblaws.ca/red-cherries/p/20159690001_KG,20159690001_KG
Ginger Sparkling Water,Loop,Food,Fruits & Vegetables,https://www.loblaws.ca/ginger-sparkling-water/p/21361732_EA,21361732_EA
Clementine Sparkling Water,Loop,Food,Fruits & Vegetables,https://www.loblaws.ca/clementine-sparkling-water/p/21361885_EA,21361885_EA
Mixed Little Gems Potatoes,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/mixed-little-gems-potatoes/p/21247301001_EA,21247301001_EA
LoBok (Daikon Radish),,Food,Fruits & Vegetables,https://www.loblaws.ca/lobok-daikon-radish/p/20082109001_KG,20082109001_KG
Spartan Apples,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/spartan-apples/p/20281372001_EA,20281372001_EA
Golden Delicious Apples,,Food,Fruits & Vegetables,https://www.loblaws.ca/golden-delicious-apples/p/20430790001_KG,20430790001_KG
Organic Pink Grapefruit Smoothie,,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-pink-grapefruit-smoothie/p/21362519_EA,21362519_EA
Pistachios No Shells Honey Roasted,Paramount,Food,Fruits & Vegetables,https://www.loblaws.ca/pistachios-no-shells-honey-roasted/p/21220375_EA,21220375_EA
Live Lettuce Boston,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/live-lettuce-boston/p/21212489_EA,21212489_EA
Anaheim Hot Peppers,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/anaheim-hot-peppers/p/21454729001_EA,21454729001_EA
Red Seedless Watermelon,,Food,Fruits & Vegetables,https://www.loblaws.ca/red-seedless-watermelon/p/20067326001_EA,20067326001_EA
Dried Mangos,7D,Food,Fruits & Vegetables,https://www.loblaws.ca/dried-mangos/p/21127686_EA,21127686_EA
Organic Beefsteak Red Tomato,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-beefsteak-red-tomato/p/20049179001_KG,20049179001_KG
Pomegranate,,Food,Fruits & Vegetables,https://www.loblaws.ca/pomegranate/p/20134767001_EA,20134767001_EA
Bard Valley Natural Delights Pitted Medjool Dates,,Food,Fruits & Vegetables,https://www.loblaws.ca/bard-valley-natural-delights-pitted-medjool-dates/p/21097786001_EA,21097786001_EA
Butternut Squash,,Food,Fruits & Vegetables,https://www.loblaws.ca/butternut-squash/p/20325274001_KG,20325274001_KG
Purple Eggplants,,Food,Fruits & Vegetables,https://www.loblaws.ca/purple-eggplants/p/20155709001_KG,20155709001_KG
Caesar Salad Kit,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/caesar-salad-kit/p/21334801_EA,21334801_EA
Greek Chicken Salad Family Size,,Food,Fruits & Vegetables,https://www.loblaws.ca/greek-chicken-salad-family-size/p/21306382_EA,21306382_EA
Salted California Pistachios,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/salted-california-pistachios/p/20048750_EA,20048750_EA
"Veggie Dip, Light Ranch",Marzetti,Food,Fruits & Vegetables,https://www.loblaws.ca/veggie-dip-light-ranch/p/20174734_EA,20174734_EA
Jazz Apples,,Food,Fruits & Vegetables,https://www.loblaws.ca/jazz-apples/p/20061287001_KG,20061287001_KG
Organic Shake Vanilla Almond Brekky,Greenhouse,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-shake-vanilla-almond-brekky/p/21246690_EA,21246690_EA
Finger Hot Hot Peppers,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/finger-hot-hot-peppers/p/21454748001_EA,21454748001_EA
Berry Boost Juice,Bolthouse,Food,Fruits & Vegetables,https://www.loblaws.ca/berry-boost-juice/p/20013811_EA,20013811_EA
Loads Of Garlic Caesar Salad Kit,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/loads-of-garlic-caesar-salad-kit/p/21378122_EA,21378122_EA
Spring Mix Salad with Toppings Single Sized,Fresh Attitude,Food,Fruits & Vegetables,https://www.loblaws.ca/spring-mix-salad-with-toppings-single-sized/p/20513376_EA,20513376_EA
Red Onions,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/red-onions/p/20811362001_EA,20811362001_EA
"Garlic, Peeled",,Food,Fruits & Vegetables,https://www.loblaws.ca/garlic-peeled/p/20636099_EA,20636099_EA
Tarragon,President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/tarragon/p/21184886_EA,21184886_EA
Anjou Pears,,Food,Fruits & Vegetables,https://www.loblaws.ca/anjou-pears/p/20174514001_KG,20174514001_KG
Nectarines,,Food,Fruits & Vegetables,https://www.loblaws.ca/nectarines/p/20319426001_KG,20319426001_KG
"Live Lettuce Red/Green, 2-pack",President's Choice,Food,Fruits & Vegetables,https://www.loblaws.ca/live-lettuce-red-green-2-pack/p/21212487_EA,21212487_EA
Small Cubed Cantaloupe,,Food,Fruits & Vegetables,https://www.loblaws.ca/small-cubed-cantaloupe/p/21219810_EA,21219810_EA
"Pistachios, Roasted Salted",Paramount,Food,Fruits & Vegetables,https://www.loblaws.ca/pistachios-roasted-salted/p/21004489001_EA,21004489001_EA
Premium Garden Veg Romaine,,Food,Fruits & Vegetables,https://www.loblaws.ca/premium-garden-veg-romaine/p/21237317_EA,21237317_EA
Organic Bartlett Pears,,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-bartlett-pears/p/20622455001_EA,20622455001_EA
"Carrots, Bunched",,Food,Fruits & Vegetables,https://www.loblaws.ca/carrots-bunched/p/20047449001_EA,20047449001_EA
Organic Dried Apricots,,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-dried-apricots/p/21076380001_EA,21076380001_EA
Organic Yellow Potatoes,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-yellow-potatoes/p/20075900_EA,20075900_EA
Organic Russet Potatoes,PC Organics,Food,Fruits & Vegetables,https://www.loblaws.ca/organic-russet-potatoes/p/20063146001_EA,20063146001_EA
Cortland Apples,Farmer's Market,Food,Fruits & Vegetables,https://www.loblaws.ca/cortland-apples/p/20630871001_EA,20630871001_EA
