Name,Category,Subcategory,Subcategory  Group,Product ID,Product URL,Price,Rating
Gardenline Anthracite Pop Up Gazebo,Specialbuys,Garden,,812164599671600,https://www.aldi.co.uk/gardenline-anthracite-pop-up-gazebo/p/812164599671600,£79.99 each,3.0 out of 5 stars. 5 reviews
Ferrex Petrol Lawnmower,Specialbuys,Garden,,718498613865800,https://www.aldi.co.uk/ferrex-petrol-lawnmower/p/718498613865800,£199.99 each,4.1 out of 5 stars. 24 reviews
Fire King Large Pizza Oven,Specialbuys,Garden,,718840575111200,https://www.aldi.co.uk/fire-king-large-pizza-oven/p/718840575111200,£599.99 each,4.5 out of 5 stars. 83 reviews
Solar Spotlights 2 Pack,Specialbuys,Garden,,000000064439100,https://www.aldi.co.uk/solar-spotlights-2-pack/p/000000064439100,£7.98 ,4.2 out of 5 stars. 33 reviews
Inflatable Water Slide,Specialbuys,Garden,,710551444431400,https://www.aldi.co.uk/inflatable-water-slide/p/710551444431400,£299.99 each,4.6 out of 5 stars. 7 reviews
Patio Heater With Bluetooth Speaker,Specialbuys,Garden,,719739597935400,https://www.aldi.co.uk/patio-heater-with-bluetooth-speaker/p/719739597935400,£119.99 each,4.4 out of 5 stars. 5 reviews
Beige Pop Up Gazebo & Panels,Specialbuys,Garden,,000000603169600,https://www.aldi.co.uk/beige-pop-up-gazebo-%26-panels/p/000000603169600,£96.98 ,3.5 out of 5 stars. 4 reviews
Gardenline Grey Step Planter,Specialbuys,Garden,,811670608249500,https://www.aldi.co.uk/gardenline-grey-step-planter/p/811670608249500,£26.99 each,4.3 out of 5 stars. 9 reviews
Outdoor Diamond Tile Seat Pad Set,Specialbuys,Garden,,718552578836800,https://www.aldi.co.uk/outdoor-diamond-tile-seat-pad-set/p/718552578836800,£12.99 each,4.9 out of 5 stars. 32 reviews
Black Solar Flame Lanterns 2 Pack,Specialbuys,Garden,,000000064438400,https://www.aldi.co.uk/black-solar-flame-lanterns-2-pack/p/000000064438400,£19.98 ,4.1 out of 5 stars. 38 reviews
Grey Wooden Wishing Well Planter,Specialbuys,Garden,,719470624000401,https://www.aldi.co.uk/grey-wooden-wishing-well-planter/p/719470624000401,£34.99 each,1.5 out of 5 stars. 2 reviews
Parallel Wood Decking Tiles 40 Pack,Specialbuys,Garden,,000000615645600,https://www.aldi.co.uk/parallel-wood-decking-tiles-40-pack/p/000000615645600,£91.96 ,5.0 out of 5 stars. 3 reviews
Gardenline Woven Basket 3 Pack,Specialbuys,Garden,,710964467651200,https://www.aldi.co.uk/gardenline-woven-basket-3-pack/p/710964467651200,£17.99 each,4.6 out of 5 stars. 35 reviews
Bronze Solar Flame Lanterns 2 Pack,Specialbuys,Garden,,000000064438500,https://www.aldi.co.uk/bronze-solar-flame-lanterns-2-pack/p/000000064438500,£19.98 ,3.9 out of 5 stars. 29 reviews
Steel Border Solar Lights 4 Pack,Specialbuys,Garden,,000000064438900,https://www.aldi.co.uk/steel-border-solar-lights-4-pack/p/000000064438900,£17.96 ,4.4 out of 5 stars. 19 reviews
Inflatable Hot Tub Maintenance Kit,Specialbuys,Garden,,710387471901800,https://www.aldi.co.uk/inflatable-hot-tub-maintenance-kit/p/710387471901800,£14.99 each,4.4 out of 5 stars. 14 reviews
Battery Powered Spotlight,Specialbuys,Garden,,811642608301101,https://www.aldi.co.uk/battery-powered-spotlight/p/811642608301101,£15.99 each,4.6 out of 5 stars. 61 reviews
Gardenline Beige Pop Up Gazebo,Specialbuys,Garden,,812166599671800,https://www.aldi.co.uk/gardenline-beige-pop-up-gazebo/p/812166599671800,£79.99 each,3.3 out of 5 stars. 6 reviews
VTech Kidizoom HD Action Cam,Specialbuys,Garden,,713053466445000,https://www.aldi.co.uk/vtech-kidizoom-hd-action-cam/p/713053466445000,£44.99 each,4.5 out of 5 stars. 4 reviews
Vela Solar Windspinner Stake Light,Specialbuys,Garden,,719369603142801,https://www.aldi.co.uk/vela-solar-windspinner-stake-light/p/719369603142801,£16.99 each,4.3 out of 5 stars. 39 reviews
Inflatable Hot Tub Chemicals,Specialbuys,Garden,,710369477477800,https://www.aldi.co.uk/inflatable-hot-tub-chemicals/p/710369477477800,£19.99 each,3.4 out of 5 stars. 34 reviews
Crane Table Tennis Set,Specialbuys,Garden,,714962596457300,https://www.aldi.co.uk/crane-table-tennis-set/p/714962596457300,£8.99 per set,4.8 out of 5 stars. 10 reviews
Gardenline Portable Patio Heater,Specialbuys,Garden,,716966596329800,https://www.aldi.co.uk/gardenline-portable-patio-heater/p/716966596329800,£44.99 each,4.0 out of 5 stars. 43 reviews
Paw Patrol Bubble Mower,Specialbuys,Garden,,719605596680600,https://www.aldi.co.uk/paw-patrol-bubble-mower/p/719605596680600,£9.99 each,2.0 out of 5 stars. 44 reviews
Outdoor Yellow Leaf Seat Pad Set,Specialbuys,Garden,,718552589574903,https://www.aldi.co.uk/outdoor-yellow-leaf-seat-pad-set/p/718552589574903,£12.99 each,4.9 out of 5 stars. 32 reviews
Intex Inflatable Hot Tub Lighting,Specialbuys,Garden,,710372471901400,https://www.aldi.co.uk/intex-inflatable-hot-tub-lighting/p/710372471901400,£13.99 each,4.3 out of 5 stars. 8 reviews
Feber Curve Water Slide,Specialbuys,Garden,,712050505808400,https://www.aldi.co.uk/feber-curve-water-slide/p/712050505808400,£89.99 each,4.8 out of 5 stars. 14 reviews
Parquet Wooden Decking Tiles 20 Pack,Specialbuys,Garden,,000000606413900,https://www.aldi.co.uk/parquet-wooden-decking-tiles-20-pack/p/000000606413900,£45.98 ,5.0 out of 5 stars. 2 reviews
Westland Rose Shrub Fertiliser,Specialbuys,Garden,,718953580442500,https://www.aldi.co.uk/westland-rose-shrub-fertiliser/p/718953580442500,£4.99 each,4.8 out of 5 stars. 5 reviews
Outdoor Green Leaf Seat Pad Set,Specialbuys,Garden,,718552589574702,https://www.aldi.co.uk/outdoor-green-leaf-seat-pad-set/p/718552589574702,£12.99 each,4.9 out of 5 stars. 32 reviews
Inflatable Hot Tub LED Cup Holder,Specialbuys,Garden,,710383471901600,https://www.aldi.co.uk/inflatable-hot-tub-led-cup-holder/p/710383471901600,£12.99 each,4.3 out of 5 stars. 8 reviews
Parallel Wood Decking Tiles 20 Pack,Specialbuys,Garden,,000000606414000,https://www.aldi.co.uk/parallel-wood-decking-tiles-20-pack/p/000000606414000,£45.98 ,4.5 out of 5 stars. 2 reviews
Leaf Solar Windspinner Stake Light,Specialbuys,Garden,,719369603143002,https://www.aldi.co.uk/leaf-solar-windspinner-stake-light/p/719369603143002,£16.99 each,4.3 out of 5 stars. 39 reviews
National Geographic Walkie Talkies,Specialbuys,Garden,,718514567655600,https://www.aldi.co.uk/national-geographic-walkie-talkies/p/718514567655600,£24.99 each,4.9 out of 5 stars. 10 reviews
Gardenline Wildfire Mesh Fire Pit,Specialbuys,Garden,,718352594567600,https://www.aldi.co.uk/gardenline-wildfire-mesh-fire-pit-/p/718352594567600,£79.99 each,
Inflatable Hot Tub Cup Holder 2 Pack,Specialbuys,Garden,,00000064423900,https://www.aldi.co.uk/inflatable-hot-tub-cup-holder-2-pack/p/00000064423900,£11.98 ,4.6 out of 5 stars. 8 reviews
Outdoor Green Floral Seat Pad Set,Specialbuys,Garden,,718552589574501,https://www.aldi.co.uk/outdoor-green-floral-seat-pad-set/p/718552589574501,£12.99 each,4.9 out of 5 stars. 32 reviews
Disney Princess Bubble Mower,Specialbuys,Garden,,719605598108503,https://www.aldi.co.uk/disney-princess-bubble-mower/p/719605598108503,£9.99 each,2.0 out of 5 stars. 44 reviews
Gardenline Natural Step Planter,Specialbuys,Garden,,811671608249300,https://www.aldi.co.uk/gardenline-natural-step-planter/p/811671608249300,£26.99 each,5.0 out of 5 stars. 1 review
Gardenline Brass Hose Splitter,Specialbuys,Garden,,811549608313901,https://www.aldi.co.uk/gardenline-brass-hose-splitter/p/811549608313901,£6.99 each,4.1 out of 5 stars. 22 reviews
Hot Tub Lighting & LED Cup Holder,Specialbuys,Garden,,00000064423800,https://www.aldi.co.uk/hot-tub-lighting-%26-led-cup-holder/p/00000064423800,£26.98 ,4.8 out of 5 stars. 4 reviews
Intex Inflatable Hot Tub Cup Holder,Specialbuys,Garden,,710385473319400,https://www.aldi.co.uk/intex-inflatable-hot-tub-cup-holder/p/710385473319400,£5.99 each,4.6 out of 5 stars. 8 reviews
Black Solar Flickering Torch 2 Pack,Specialbuys,Garden,,000000064438600,https://www.aldi.co.uk/black-solar-flickering-torch-2-pack/p/000000064438600,£19.98 ,5.0 out of 5 stars. 3 reviews
Inclined Roof Bee & Insect House,Specialbuys,Garden,,812881604563501,https://www.aldi.co.uk/inclined-roof-bee-%26-insect-house/p/812881604563501,£9.99 each,4.6 out of 5 stars. 11 reviews
Toy Story 4 Bubble Mower,Specialbuys,Garden,,719605598108302,https://www.aldi.co.uk/toy-story-4-bubble-mower/p/719605598108302,£9.99 each,2.0 out of 5 stars. 44 reviews
Gardenline Wooden Garden Trolley,Specialbuys,Garden,,710709488404800,https://www.aldi.co.uk/gardenline-wooden-garden-trolley/p/710709488404800,£17.49 each,4.9 out of 5 stars. 34 reviews
Bee Grow & Decorate Garden,Specialbuys,Garden,,718867598074301,https://www.aldi.co.uk/bee-grow-%26-decorate-garden/p/718867598074301,£5.99 each,3.3 out of 5 stars. 3 reviews
Intex Hot Tub Accessory Bundle,Specialbuys,Garden,,00000064425000,https://www.aldi.co.uk/intex-hot-tub-accessory-bundle/p/00000064425000,£61.96 ,4.5 out of 5 stars. 2 reviews
Cream Windowsill Planter,Specialbuys,Garden,,718344588254002,https://www.aldi.co.uk/cream-windowsill-planter/p/718344588254002,£7.99 each,4.8 out of 5 stars. 21 reviews
Poolstar Chemicals 2 Pack,Specialbuys,Garden,,00000064424000,https://www.aldi.co.uk/poolstar-chemicals-2-pack/p/00000064424000,£39.98 ,4.0 out of 5 stars. 4 reviews
Gabled Roof Bee & Insect House,Specialbuys,Garden,,812881604563702,https://www.aldi.co.uk/gabled-roof-bee-%26-insect-house/p/812881604563702,£9.99 each,4.6 out of 5 stars. 11 reviews
Deco Style Outdoor Brush 4 Piece Set,Specialbuys,Garden,,812346599241400,https://www.aldi.co.uk/deco-style-outdoor-brush-4-piece-set/p/812346599241400,£6.99 each,4.7 out of 5 stars. 3 reviews
Bronze Solar Flickering Torch 2 Pack,Specialbuys,Garden,,000000064438700,https://www.aldi.co.uk/bronze-solar-flickering-torch-2-pack/p/000000064438700,£19.98 ,3.5 out of 5 stars. 2 reviews
Bronze Solar Flickering Lantern,Specialbuys,Garden,,718810608315503,https://www.aldi.co.uk/bronze-solar-flickering-lantern/p/718810608315503,£9.99 each,4.0 out of 5 stars. 1 review
Frozen 2 Bubble Mower,Specialbuys,Garden,,719605598108101,https://www.aldi.co.uk/frozen-2-bubble-mower/p/719605598108101,£9.99 each,2.0 out of 5 stars. 44 reviews
Outdoor Pink Dot Seat Pad Set,Specialbuys,Garden,,718552589575104,https://www.aldi.co.uk/outdoor-pink-dot-seat-pad-set/p/718552589575104,£12.99 each,4.9 out of 5 stars. 32 reviews
Gardenline Grey Step Planter 2 Pack,Specialbuys,Garden,,000000608322000,https://www.aldi.co.uk/gardenline-grey-step-planter-2-pack/p/000000608322000,£53.98 ,
Mitre Black Size 5 Flare Football,Specialbuys,Garden,,717974573353701,https://www.aldi.co.uk/mitre-black-size-5-flare-football/p/717974573353701,£8.99 each,5.0 out of 5 stars. 1 review
Black Solar Flickering Lantern,Specialbuys,Garden,,718810608315302,https://www.aldi.co.uk/black-solar-flickering-lantern/p/718810608315302,£9.99 each,4.0 out of 5 stars. 1 review
Unicorn Grow & Decorate Garden,Specialbuys,Garden,,718867598074502,https://www.aldi.co.uk/unicorn-grow-%26-decorate-garden/p/718867598074502,£5.99 each,3.3 out of 5 stars. 3 reviews
Pressure Washer and Patio Cleaner,Specialbuys,Garden,,000000630436100,https://www.aldi.co.uk/pressure-washer-and-patio-cleaner/p/000000630436100,£132.98 ,
Westland Lawn Repair,Specialbuys,Garden,,712216533904200,https://www.aldi.co.uk/westland-lawn-repair/p/712216533904200,£7.99 each,3.3 out of 5 stars. 3 reviews
Inflatable Hot Tub Maintenance Kit,Specialbuys,Garden,,00000064423700,https://www.aldi.co.uk/inflatable-hot-tub-maintenance-kit/p/00000064423700,£34.98 ,
Stainless Steel Solar Border Light,Specialbuys,Garden,,718808580117600,https://www.aldi.co.uk/stainless-steel-solar-border-light/p/718808580117600,£4.49 each,
Flat Roof Bee & Insect House,Specialbuys,Garden,,812881605763700,https://www.aldi.co.uk/flat-roof-bee-%26-insect-house/p/812881605763700,£9.99 each,4.6 out of 5 stars. 11 reviews
Dragon Grow & Decorate Garden,Specialbuys,Garden,,718867583596400,https://www.aldi.co.uk/dragon-grow-%26-decorate-garden/p/718867583596400,£5.99 each,3.3 out of 5 stars. 3 reviews
Grey Hanging Basket 2 Pack,Specialbuys,Garden,,000000604801400,https://www.aldi.co.uk/grey-hanging-basket-2-pack/p/000000604801400,£11.98 ,
Grey Solar Flickering Torches 2 Pack,Specialbuys,Garden,,000000064438800,https://www.aldi.co.uk/grey-solar-flickering-torches-2-pack/p/000000064438800,£19.98 ,3.9 out of 5 stars. 7 reviews
Bronze Solar Flickering Torch,Specialbuys,Garden,,718812608316701,https://www.aldi.co.uk/bronze-solar-flickering-torch/p/718812608316701,£9.99 each,3.0 out of 5 stars. 2 reviews
Gardenline Natural Step Planter Set,Specialbuys,Garden,,000000615606700,https://www.aldi.co.uk/gardenline-natural-step-planter-set/p/000000615606700,£53.98 ,
Grafix Paint Your Own Teepee,Specialbuys,Garden,,710746458589800,https://www.aldi.co.uk/grafix-paint-your-own-teepee/p/710746458589800,£34.99 each,4.8 out of 5 stars. 5 reviews
Peppa Pig Grandpa Pig Greenhouse,Specialbuys,Garden,,719610598079901,https://www.aldi.co.uk/peppa-pig-grandpa-pig-greenhouse/p/719610598079901,£11.99 each,5.0 out of 5 stars. 3 reviews
Black Solar Flickering Torch,Specialbuys,Garden,,718812583748400,https://www.aldi.co.uk/black-solar-flickering-torch/p/718812583748400,£9.99 each,3.0 out of 5 stars. 2 reviews
Grey Solar Flickering Torch,Specialbuys,Garden,,718812608316902,https://www.aldi.co.uk/grey-solar-flickering-torch/p/718812608316902,£9.99 each,3.0 out of 5 stars. 2 reviews
Natural Cone Hanging Basket 2 Pack,Specialbuys,Garden,,000000604801800,https://www.aldi.co.uk/natural-cone-hanging-basket-2-pack/p/000000604801800,£11.98 ,
Brown Duck Rattan Effect Planter,Specialbuys,Garden,,719696603144808,https://www.aldi.co.uk/brown-duck-rattan-effect-planter/p/719696603144808,£7.99 each,4.9 out of 5 stars. 9 reviews
Peppa Pig Playhouse,Specialbuys,Garden,,719610591641500,https://www.aldi.co.uk/peppa-pig-playhouse/p/719610591641500,£11.99 each,5.0 out of 5 stars. 3 reviews
Solar Stakelight Gunmetal 4 Pack,Specialbuys,Garden,,000000061565200,https://www.aldi.co.uk/solar-stakelight-gunmetal-4-pack/p/000000061565200,£19.96 ,
Grey Duck Rattan Effect Planter,Specialbuys,Garden,,719696603145009,https://www.aldi.co.uk/grey-duck-rattan-effect-planter/p/719696603145009,£7.99 each,4.9 out of 5 stars. 9 reviews
Grey Pig Rattan Effect Planter,Specialbuys,Garden,,719696603144607,https://www.aldi.co.uk/grey-pig-rattan-effect-planter/p/719696603144607,£7.99 each,4.9 out of 5 stars. 9 reviews
Brown Pig Rattan Effect Planter,Specialbuys,Garden,,719696603144406,https://www.aldi.co.uk/brown-pig-rattan-effect-planter/p/719696603144406,£7.99 each,4.9 out of 5 stars. 9 reviews
Small Hanging Egg Chair & Cover,Specialbuys,Garden,,812611583979000,https://www.aldi.co.uk/small-hanging-egg-chair-%26-cover/p/812611583979000,£199.99 each,4.8 out of 5 stars. 1887 reviews
Garden Bright Solar Spotlight,Specialbuys,Garden,,718806580443500,https://www.aldi.co.uk/garden-bright-solar-spotlight/p/718806580443500,£3.99 each,3.1 out of 5 stars. 7 reviews
Gardenline Small Hanging Egg Chair,Specialbuys,Garden,,812599583752800,https://www.aldi.co.uk/gardenline-small-hanging-egg-chair/p/812599583752800,£189.99 each,4.8 out of 5 stars. 1887 reviews
Gunmetal Solar Bollard Stake Light,Specialbuys,Garden,,718757589576101,https://www.aldi.co.uk/gunmetal-solar-bollard-stake-light/p/718757589576101,£4.99 each,
Parallel Wood Decking Slats 10 Pack,Specialbuys,Garden,,812482605759900,https://www.aldi.co.uk/parallel-wood-decking-slats-10-pack/p/812482605759900,£22.99 each/£2.29 per tile,
Grey Decorative Hanging Basket,Specialbuys,Garden,,719330598036801,https://www.aldi.co.uk/grey-decorative-hanging-basket/p/719330598036801,£5.99 each,
Gardenline Patio Heater,Specialbuys,Garden,,716978596627600,https://www.aldi.co.uk/gardenline-patio-heater/p/716978596627600,£39.99 each,4.3 out of 5 stars. 552 reviews
Natural Cone Hanging Basket,Specialbuys,Garden,,719330604800805,https://www.aldi.co.uk/natural-cone-hanging-basket/p/719330604800805,£5.99 each,
Parquet Wooden Decking Slats 10 Pack,Specialbuys,Garden,,812481605759700,https://www.aldi.co.uk/parquet-wooden-decking-slats-10-pack/p/812481605759700,£22.99 each/£2.29 per tile,
Gardenline Steel Firepit 60cm,Specialbuys,Garden,,718372577269900,https://www.aldi.co.uk/gardenline-steel-firepit-60cm/p/718372577269900,£44.99 each,3.9 out of 5 stars. 10 reviews
Pastel Green 40L Flex Tub,Specialbuys,Garden,,812111608314302,https://www.aldi.co.uk/pastel-green-40l-flex-tub/p/812111608314302,£4.29 each,5.0 out of 5 stars. 1 review
Garden Bright Solar Spotlight,Specialbuys,Garden,,718806580443500,/garden-bright-solar-spotlight/p/718806580443500,£3.99 each,3.1 out of 5 stars. 7 reviews
Natural Cone Hanging Basket,Specialbuys,Garden,,719330604800805,/natural-cone-hanging-basket/p/719330604800805,£5.99 each,
Gunmetal Solar Bollard Stake Light,Specialbuys,Garden,,718757589576101,/gunmetal-solar-bollard-stake-light/p/718757589576101,£4.99 each,
Lacura Rose Facial Oil,Specialbuys,Health & Beauty,,717317533591400,https://www.aldi.co.uk/lacura-rose-facial-oil/p/717317533591400,£3.99 £15.96 per 100ml,4.8 out of 5 stars. 461 reviews
Lacura Caviar Illumination Day Cream,Specialbuys,Health & Beauty,,073196214401402,https://www.aldi.co.uk/lacura-caviar-illumination-day-cream/p/073196214401402,£6.99 £13.98 per 100ml,4.7 out of 5 stars. 497 reviews
Lacura Healthy Glow Glycolic Toner,Specialbuys,Health & Beauty,,717313543198500,https://www.aldi.co.uk/lacura-healthy-glow-glycolic-toner/p/717313543198500,£2.99 each,4.9 out of 5 stars. 59 reviews
Lacura Original Hot Cloth Cleanser,Specialbuys,Health & Beauty,,717311543198300,https://www.aldi.co.uk/lacura-original-hot-cloth-cleanser/p/717311543198300,£2.99 each,4.9 out of 5 stars. 618 reviews
Lacura Gua Shah,Specialbuys,Health & Beauty,,717993576909900,https://www.aldi.co.uk/lacura-gua-shah/p/717993576909900,£1.99 each,4.3 out of 5 stars. 14 reviews
Lacura Rejuvelate Day Cream,Specialbuys,Health & Beauty,,015523286430000,https://www.aldi.co.uk/lacura-rejuvelate-day-cream/p/015523286430000,£3.49 £6.98 per 100ml,4.5 out of 5 stars. 273 reviews
Lacura Snapshot Ready Glow Primer,Specialbuys,Health & Beauty,,711969472760901,https://www.aldi.co.uk/lacura-snapshot-ready-glow-primer/p/711969472760901,£5.99 each,4.8 out of 5 stars. 166 reviews
"Lime, Basil & Mandarin Hand Wash",Specialbuys,Health & Beauty,,084066234840401,https://www.aldi.co.uk/lime%2C-basil-%26-mandarin-hand-wash/p/084066234840401,£2.49 99.6p per 100ml,4.8 out of 5 stars. 449 reviews
Lacura Healthy Glow Retinol Toner,Specialbuys,Health & Beauty,,717315543198700,https://www.aldi.co.uk/lacura-healthy-glow-retinol-toner/p/717315543198700,£2.99 each,4.8 out of 5 stars. 34 reviews
Lacura Healthy Glow Rose Toner,Specialbuys,Health & Beauty,,717314533591000,https://www.aldi.co.uk/lacura-healthy-glow-rose-toner/p/717314533591000,£2.99 each,5.0 out of 5 stars. 70 reviews
Snapshot Ready Foundation Primer,Specialbuys,Health & Beauty,,711969471508200,https://www.aldi.co.uk/snapshot-ready-foundation-primer/p/711969471508200,£5.99 each,4.8 out of 5 stars. 166 reviews
