Name,Category,Subcategory,Category Shopping Group,Product ID,Product URL,Price,Rating
Professor Puzzle Word It Out,Reduced,Toys & Activities,Shop by Category,705230553420201,https://www.aldi.co.uk/professor-puzzle-word-it-out/p/705230553420201,£2.99 each,4.8 out of 5 stars. 6 reviews
David Walliams Paperback Boxset,Reduced,Toys & Activities,Shop by Category,717978599543400,https://www.aldi.co.uk/david-walliams-paperback-boxset/p/717978599543400,£9.99 each,4.8 out of 5 stars. 5 reviews
Big Potato Blockbuster Returns Game,Reduced,Toys & Activities,Shop by Category,715442553430402,https://www.aldi.co.uk/big-potato-blockbuster-returns-game/p/715442553430402,£5.99 each,4.6 out of 5 stars. 8 reviews
Bookoli Ultimate Den Kit,Reduced,Toys & Activities,Shop by Category,713623570756200,https://www.aldi.co.uk/bookoli-ultimate-den-kit/p/713623570756200,£4.99 each,3.3 out of 5 stars. 9 reviews
Crystalina Turqouise Fairy Doll,Reduced,Toys & Activities,Shop by Category,718175564625700,https://www.aldi.co.uk/crystalina-turqouise-fairy-doll/p/718175564625700,£7.99 each,1.0 out of 5 stars. 1 review
Crystalina Adventurine Fairy Doll,Reduced,Toys & Activities,Shop by Category,718175582476603,https://www.aldi.co.uk/crystalina-adventurine-fairy-doll/p/718175582476603,£7.99 each,1.0 out of 5 stars. 1 review
Crystalina Rose Quartz Fairy Doll,Reduced,Toys & Activities,Shop by Category,718175582476201,https://www.aldi.co.uk/crystalina-rose-quartz-fairy-doll/p/718175582476201,£7.99 each,1.0 out of 5 stars. 1 review
Crystalina Amethyst Fairy Doll,Reduced,Toys & Activities,Shop by Category,718175582476402,https://www.aldi.co.uk/crystalina-amethyst-fairy-doll/p/718175582476402,£7.99 each,1.0 out of 5 stars. 1 review
Bee Grow & Decorate Garden,Reduced,Garden,Shop by Category,718867598074301,https://www.aldi.co.uk/bee-grow-%26-decorate-garden/p/718867598074301,£5.99 each,3.3 out of 5 stars. 3 reviews
Unicorn Grow & Decorate Garden,Reduced,Garden,Shop by Category,718867598074502,https://www.aldi.co.uk/unicorn-grow-%26-decorate-garden/p/718867598074502,£5.99 each,3.3 out of 5 stars. 3 reviews
Dragon Grow & Decorate Garden,Reduced,Garden,Shop by Category,718867583596400,https://www.aldi.co.uk/dragon-grow-%26-decorate-garden/p/718867583596400,£5.99 each,3.3 out of 5 stars. 3 reviews
Quick Gin,Reduced,Wines & Spirits,Shop by Category,021906310794300,https://www.aldi.co.uk/quick-gin/p/021906310794300,£17.99 £25.70 per litre,3.9 out of 5 stars. 13 reviews
Online Exclusive Wines,Reduced,Wines & Spirits,Shop by Category,000000604562100,https://www.aldi.co.uk/online-exclusive-wines/p/000000604562100,£52.44 ,5.0 out of 5 stars. 3 reviews
Chilean País,Reduced,Wines & Spirits,Shop by Category,713548534742400,https://www.aldi.co.uk/chilean-pa%C3%ADs/p/713548534742400,£6.99 £6.99 per 75cl,4.2 out of 5 stars. 6 reviews
Pink Grapefruit & Rose Gin,Reduced,Wines & Spirits,Shop by Category,706862423198700,https://www.aldi.co.uk/pink-grapefruit-%26-rose-gin/p/706862423198700,£12.99 £18.56 per litre,3.9 out of 5 stars. 15 reviews
Specially Selected Ribera Del Duero,Reduced,Wines & Spirits,Shop by Category,712792534194100,https://www.aldi.co.uk/specially-selected-ribera-del-duero/p/712792534194100,£7.49 £7.49 per 75cl,4.5 out of 5 stars. 11 reviews
Winemaster's Lot Barbaresco,Reduced,Wines & Spirits,Shop by Category,714518572483200,https://www.aldi.co.uk/winemaster%27s-lot-barbaresco/p/714518572483200,£11.99 £11.99 per 75cl,3.9 out of 5 stars. 13 reviews
White Collection,Reduced,Wines & Spirits,Shop by Category,000000615662000,https://www.aldi.co.uk/white-collection/p/000000615662000,£52.94 ,4.0 out of 5 stars. 2 reviews
Samuel Joe's Honey Bourbon,Reduced,Wines & Spirits,Shop by Category,707274432658800,https://www.aldi.co.uk/samuel-joe%27s-honey-bourbon/p/707274432658800,£12.99 £18.56 per litre,4.8 out of 5 stars. 25 reviews
Spanish Oak Aged Chardonnay,Reduced,Wines & Spirits,Shop by Category,713452534858400,https://www.aldi.co.uk/spanish-oak-aged-chardonnay/p/713452534858400,£7.49 £7.49 per 75cl,2.0 out of 5 stars. 5 reviews
Specially Selected English Red,Reduced,Wines & Spirits,Shop by Category,713636567260400,https://www.aldi.co.uk/specially-selected-english-red/p/713636567260400,£7.99 £7.99 per 75cl,2.8 out of 5 stars. 4 reviews
Remarkable Reds,Reduced,Wines & Spirits,Shop by Category,000000615401100,https://www.aldi.co.uk/remarkable-reds%09/p/000000615401100,£48.94 ,3.9 out of 5 stars. 14 reviews
South African Clairette Blanche,Reduced,Wines & Spirits,Shop by Category,713545548629400,https://www.aldi.co.uk/south-african-clairette-blanche/p/713545548629400,£8.99 £8.99 per 75cl,4.0 out of 5 stars. 3 reviews
Pouilly-Fuissé,Reduced,Wines & Spirits,Shop by Category,713887594535600,https://www.aldi.co.uk/pouilly-fuiss%C3%A9/p/713887594535600,£16.99 £16.99 per 75cl,3.0 out of 5 stars. 1 review
Jean Bouchard Chablis Premier Cru,Reduced,Wines & Spirits,Shop by Category,714470561133100,https://www.aldi.co.uk/jean-bouchard-chablis-premier-cru/p/714470561133100,£14.99 £14.99 per 75cl,3.9 out of 5 stars. 7 reviews
Pessac-Léognan Bordeaux Blanc,Reduced,Wines & Spirits,Shop by Category,714443557626900,https://www.aldi.co.uk/pessac-l%C3%A9ognan-bordeaux-blanc/p/714443557626900,£16.49 £16.49 per 75cl,4.5 out of 5 stars. 4 reviews
Gevrey Chambertin,Reduced,Wines & Spirits,Shop by Category,715500581612800,https://www.aldi.co.uk/gevrey-chambertin/p/715500581612800,£27.99 £27.99 per 75cl,4.4 out of 5 stars. 52 reviews
Château Chêne Liège Pomerol,Reduced,Wines & Spirits,Shop by Category,715478564731300,https://www.aldi.co.uk/ch%C3%A2teau-ch%C3%AAne-li%C3%A8ge-pomerol/p/715478564731300,£18.99 £18.99 per 75cl,4.4 out of 5 stars. 41 reviews
Chilean Viognier,Reduced,Wines & Spirits,Shop by Category,713543544301600,https://www.aldi.co.uk/chilean-viognier/p/713543544301600,£8.99 £8.99 per 75cl,3.1 out of 5 stars. 8 reviews
French Condrieu,Reduced,Wines & Spirits,Shop by Category,714189557696100,https://www.aldi.co.uk/french-condrieu/p/714189557696100,£26.99 £26.99 per 75cl,4.4 out of 5 stars. 8 reviews
Italian Bolgheri,Reduced,Wines & Spirits,Shop by Category,714520581613600,https://www.aldi.co.uk/italian-bolgheri/p/714520581613600,£15.99 £15.99 per 75cl,3.0 out of 5 stars. 4 reviews
Castellore Organic Pinot Grigio,Reduced,Wines & Spirits,Shop by Category,703985396671100,https://www.aldi.co.uk/castellore-organic-pinot-grigio/p/703985396671100,£5.79 £5.79 per 75cl,4.6 out of 5 stars. 327 reviews
Vegan Favourites,Reduced,Wines & Spirits,Shop by Category,000000594063300,https://www.aldi.co.uk/vegan-favourites/p/000000594063300,£58.44 ,
Crane Kids' XS/S Grey Ski Helmet,Reduced,Crane,Shop by Brand,809361589546403,https://www.aldi.co.uk/crane-kids%27-xs-s-grey-ski-helmet/p/809361589546403,£9.99 each,4.9 out of 5 stars. 24 reviews
Crane Light Resistance Band,Reduced,Crane,Shop by Brand,810810579136400,https://www.aldi.co.uk/crane-light-resistance-band/p/810810579136400,£1.99 each,4.8 out of 5 stars. 13 reviews
Crane Medium Resistance Band,Reduced,Crane,Shop by Brand,810810582444701,https://www.aldi.co.uk/crane-medium-resistance-band/p/810810582444701,£1.99 each,4.8 out of 5 stars. 13 reviews
Ladies' Blue Yoga Top,Reduced,Crane,Shop by Brand,802817447240504,https://www.aldi.co.uk/ladies%27-blue-yoga-top/p/802817447240504,£6.49 each,4.6 out of 5 stars. 23 reviews
Crane Pull Up Straps,Reduced,Crane,Shop by Brand,713687550416002,https://www.aldi.co.uk/crane-pull-up-straps/p/713687550416002,£1.99 each,4.2 out of 5 stars. 5 reviews
Crane Lumbar Belt,Reduced,Crane,Shop by Brand,713687576293000,https://www.aldi.co.uk/crane-lumbar-belt/p/713687576293000,£1.99 each,4.2 out of 5 stars. 5 reviews
Friends Rather Be Cushion,Reduced,Friends,Shop by Brand,711056561232803,https://www.aldi.co.uk/friends-rather-be-cushion/p/711056561232803,£3.99 each,4.9 out of 5 stars. 20 reviews
Friends How You Doin? Cushion,Reduced,Friends,Shop by Brand,711056561232401,https://www.aldi.co.uk/friends-how-you-doin%3F-cushion/p/711056561232401,£3.99 each,4.9 out of 5 stars. 20 reviews
I'd Rather Be Watching Friends Throw,Reduced,Friends,Shop by Brand,715753553492302,https://www.aldi.co.uk/i%27d-rather-be-watching-friends-throw/p/715753553492302,£4.99 each,4.6 out of 5 stars. 7 reviews
You're My Lobster Friends Throw,Reduced,Friends,Shop by Brand,715753553492503,https://www.aldi.co.uk/you%27re-my-lobster-friends-throw/p/715753553492503,£4.99 each,4.6 out of 5 stars. 7 reviews
Friends Glass,Reduced,Friends,Shop by Brand,715854537564501,https://www.aldi.co.uk/friends-glass/p/715854537564501,£2.99 each,4.4 out of 5 stars. 27 reviews
Frame Friends Throw,Reduced,Friends,Shop by Brand,715753553492101,https://www.aldi.co.uk/frame-friends-throw/p/715753553492101,£4.99 each,4.6 out of 5 stars. 7 reviews
Pink Velvet Shell Chair,Reduced,Kirkton House,Shop by Brand,713948525572400,https://www.aldi.co.uk/pink-velvet-shell-chair/p/713948525572400,£89.99 each,4.9 out of 5 stars. 291 reviews
Kirkton House Gold Arch Mirror,Reduced,Kirkton House,Shop by Brand,717279578079700,https://www.aldi.co.uk/kirkton-house-gold-arch-mirror/p/717279578079700,£34.99 each,4.4 out of 5 stars. 9 reviews
Kirkton House Black Octagon Mirror,Reduced,Kirkton House,Shop by Brand,713373545749400,https://www.aldi.co.uk/kirkton-house-black-octagon-mirror/p/713373545749400,£39.99 each,4.3 out of 5 stars. 32 reviews
Kirkton House Black Arch Mirror,Reduced,Kirkton House,Shop by Brand,717278578079500,https://www.aldi.co.uk/kirkton-house-black-arch-mirror/p/717278578079500,£34.99 each,4.1 out of 5 stars. 25 reviews
Large White Ladder Shelf Unit,Reduced,Kirkton House,Shop by Brand,713386545743200,https://www.aldi.co.uk/large-white-ladder-shelf-unit/p/713386545743200,£44.99 each,3.5 out of 5 stars. 18 reviews
Kirkton House Gold Octagon Mirror,Reduced,Kirkton House,Shop by Brand,713374545750000,https://www.aldi.co.uk/kirkton-house-gold-octagon-mirror/p/713374545750000,£39.99 each,3.5 out of 5 stars. 20 reviews
Knitted Storage Baskets,Reduced,Kirkton House,Shop by Brand,716647575546500,https://www.aldi.co.uk/knitted-storage-baskets/p/716647575546500,£12.99 2 pack,4.4 out of 5 stars. 7 reviews
Grey & White Diamond Storage Baskets,Reduced,Kirkton House,Shop by Brand,718970594041802,https://www.aldi.co.uk/grey-%26-white-diamond-storage-baskets/p/718970594041802,£9.99 per set,5.0 out of 5 stars. 1 review
Black & White Square Storage Baskets,Reduced,Kirkton House,Shop by Brand,718970594041601,https://www.aldi.co.uk/black-%26-white-square-storage-baskets/p/718970594041601,£9.99 per set,5.0 out of 5 stars. 1 review
Black & White Storage Baskets,Reduced,Kirkton House,Shop by Brand,718970594983900,https://www.aldi.co.uk/black-%26-white-storage-baskets/p/718970594983900,£9.99 per set,5.0 out of 5 stars. 1 review
Embroidered Single Duvet Set,Reduced,Kirkton House,Shop by Brand,718949589595303,https://www.aldi.co.uk/embroidered-single-duvet-set/p/718949589595303,£6.99 each,5.0 out of 5 stars. 3 reviews
Spots Storage Boxes 3 Pack,Reduced,Kirkton House,Shop by Brand,719029600982801,https://www.aldi.co.uk/spots-storage-boxes-3-pack/p/719029600982801,£5.99 each,5.0 out of 5 stars. 12 reviews
Geo Storage Boxes 3 Pack,Reduced,Kirkton House,Shop by Brand,719029600983002,https://www.aldi.co.uk/geo-storage-boxes-3-pack/p/719029600983002,£5.99 each,5.0 out of 5 stars. 12 reviews
Floral Storage Boxes 3 Pack,Reduced,Kirkton House,Shop by Brand,719029600982600,https://www.aldi.co.uk/floral-storage-boxes-3-pack/p/719029600982600,£5.99 each,5.0 out of 5 stars. 12 reviews
Ditsy Green Single Duvet Set,Reduced,Kirkton House,Shop by Brand,718949583602600,https://www.aldi.co.uk/ditsy-green-single-duvet-set/p/718949583602600,£6.99 each,5.0 out of 5 stars. 3 reviews
Floral Single Duvet Set,Reduced,Kirkton House,Shop by Brand,718949589595102,https://www.aldi.co.uk/floral-single-duvet-set/p/718949589595102,£6.99 each,5.0 out of 5 stars. 3 reviews
Check Single Duvet Set,Reduced,Kirkton House,Shop by Brand,718949589594901,https://www.aldi.co.uk/check-single-duvet-set/p/718949589594901,£6.99 each,5.0 out of 5 stars. 3 reviews
Kirkton House Raclette Set For Two,Reduced,Kirkton House,Shop by Brand,717485560244500,https://www.aldi.co.uk/kirkton-house-raclette-set-for-two/p/717485560244500,£2.99 each,5.0 out of 5 stars. 3 reviews
Light Grey Washable Utility Mat,Reduced,Kirkton House,Shop by Brand,708277594008207,https://www.aldi.co.uk/light-grey-washable-utility-mat/p/708277594008207,£4.99 each,4.9 out of 5 stars. 17 reviews
Brown Stripe Washable Utility Mat,Reduced,Kirkton House,Shop by Brand,708277594007805,https://www.aldi.co.uk/brown-stripe-washable-utility-mat/p/708277594007805,£4.99 each,4.9 out of 5 stars. 17 reviews
Dark Grey Washable Utility Mat,Reduced,Kirkton House,Shop by Brand,708277594008006,https://www.aldi.co.uk/dark-grey-washable-utility-mat/p/708277594008006,£4.99 each,4.9 out of 5 stars. 17 reviews
Cream Wine Cooler Bucket,Reduced,Kirkton House,Shop by Brand,712942535872600,https://www.aldi.co.uk/cream-wine-cooler-bucket/p/712942535872600,£9.99 each,4.9 out of 5 stars. 28 reviews
Emerald Wine Cooler Bucket,Reduced,Kirkton House,Shop by Brand,712942535394901,https://www.aldi.co.uk/emerald-wine-cooler-bucket/p/712942535394901,£9.99 each,4.9 out of 5 stars. 28 reviews
Super King Mattress Protector,Reduced,Kirkton House,Shop by Brand,718069567436000,https://www.aldi.co.uk/super-king-mattress-protector/p/718069567436000,£8.99 each,4.8 out of 5 stars. 6 reviews
Kirkton House Toy Storage Boxes,Reduced,Kirkton House,Shop by Brand,715686588236701,https://www.aldi.co.uk/kirkton-house-toy-storage-boxes/p/715686588236701,£6.99 each,4.8 out of 5 stars. 9 reviews
Linear Double Duvet Set,Reduced,Kirkton House,Shop by Brand,718745567438800,https://www.aldi.co.uk/linear-double-duvet-set/p/718745567438800,£4.99 each,4.6 out of 5 stars. 16 reviews
Grid Double Duvet Set,Reduced,Kirkton House,Shop by Brand,718745568310701,https://www.aldi.co.uk/grid-double-duvet-set/p/718745568310701,£4.99 each,4.6 out of 5 stars. 16 reviews
Kirkton House 16cm Saucepan,Reduced,Kirkton House,Shop by Brand,810583563906102,https://www.aldi.co.uk/kirkton-house-16cm-saucepan/p/810583563906102,£6.99 each,4.7 out of 5 stars. 35 reviews
Kirkton House Styling Dock,Reduced,Kirkton House,Shop by Brand,714577557253700,https://www.aldi.co.uk/kirkton-house-styling-dock/p/714577557253700,£4.99 each,4.7 out of 5 stars. 38 reviews
Mega Bounce Double Mattres Protector,Reduced,Kirkton House,Shop by Brand,718059563080300,https://www.aldi.co.uk/mega-bounce-double-mattres-protector/p/718059563080300,£4.99 each,4.6 out of 5 stars. 17 reviews
Kirkton House Multifunctional Rug,Reduced,Kirkton House,Shop by Brand,717545583815200,https://www.aldi.co.uk/kirkton-house-multifunctional-rug/p/717545583815200,£4.99 each,4.6 out of 5 stars. 15 reviews
Kirkton House Entrance Runner,Reduced,Kirkton House,Shop by Brand,708715454114600,https://www.aldi.co.uk/kirkton-house-entrance-runner/p/708715454114600,£3.99 each,4.6 out of 5 stars. 9 reviews
Super King Sateen Fitted Sheet,Reduced,Kirkton House,Shop by Brand,716527539083600,https://www.aldi.co.uk/super-king-sateen-fitted-sheet/p/716527539083600,£8.99 each,4.3 out of 5 stars. 12 reviews
Linear Super King Duvet Set,Reduced,Kirkton House,Shop by Brand,718761567439800,https://www.aldi.co.uk/linear-super-king-duvet-set/p/718761567439800,£5.99 each,4.4 out of 5 stars. 25 reviews
Geo Superking Duvet Set,Reduced,Kirkton House,Shop by Brand,718761568312303,https://www.aldi.co.uk/geo-superking-duvet-set/p/718761568312303,£5.99 each,4.4 out of 5 stars. 25 reviews
Grid Superking Duvet Set,Reduced,Kirkton House,Shop by Brand,718761568311901,https://www.aldi.co.uk/grid-superking-duvet-set/p/718761568311901,£5.99 each,4.4 out of 5 stars. 25 reviews
Abstract Superking Duvet Set,Reduced,Kirkton House,Shop by Brand,718761568312102,https://www.aldi.co.uk/abstract-superking-duvet-set/p/718761568312102,£5.99 each,4.4 out of 5 stars. 25 reviews
Linear King Duvet Set,Reduced,Kirkton House,Shop by Brand,718758567439200,https://www.aldi.co.uk/linear-king-duvet-set/p/718758567439200,£5.99 each,4.2 out of 5 stars. 14 reviews
Grid King Duvet Set,Reduced,Kirkton House,Shop by Brand,718758568311301,https://www.aldi.co.uk/grid-king-duvet-set/p/718758568311301,£5.99 each,4.2 out of 5 stars. 14 reviews
Geo King Duvet Set,Reduced,Kirkton House,Shop by Brand,718758568311703,https://www.aldi.co.uk/geo-king-duvet-set/p/718758568311703,£5.99 each,4.2 out of 5 stars. 14 reviews
Abstract King Duvet Set,Reduced,Kirkton House,Shop by Brand,718758568311502,https://www.aldi.co.uk/abstract-king-duvet-set/p/718758568311502,£5.99 each,4.2 out of 5 stars. 14 reviews
Kirkton House Washable Kitchen Mat,Reduced,Kirkton House,Shop by Brand,708270580409504,https://www.aldi.co.uk/kirkton-house-washable-kitchen-mat/p/708270580409504,£1.99 each,4.1 out of 5 stars. 12 reviews
Mega Bounce King Mattress Protector,Reduced,Kirkton House,Shop by Brand,718068563080500,https://www.aldi.co.uk/mega-bounce-king-mattress-protector/p/718068563080500,£4.99 each,4.1 out of 5 stars. 14 reviews
Material Storage Cube 2 Pack,Reduced,Kirkton House,Shop by Brand,811298578080500,https://www.aldi.co.uk/material-storage-cube-2-pack/p/811298578080500,£3.99 2 pack,5.0 out of 5 stars. 1 review
Extendable Drawer Organiser,Reduced,Kirkton House,Shop by Brand,712806573536600,https://www.aldi.co.uk/extendable-drawer-organiser/p/712806573536600,£1.99 each,3.7 out of 5 stars. 3 reviews
Navy Fur Hot Water Bottle & Eye Mask,Reduced,Kirkton House,Shop by Brand,716006588237710,https://www.aldi.co.uk/navy-fur-hot-water-bottle-%26-eye-mask/p/716006588237710,£4.99 each,2.3 out of 5 stars. 4 reviews
Abstract Double Duvet Set,Reduced,Kirkton House,Shop by Brand,718745568310902,https://www.aldi.co.uk/abstract-double-duvet-set/p/718745568310902,£4.99 each,4.6 out of 5 stars. 16 reviews
Pink Dots Storage Basket 3 Pack,Reduced,Kirkton House,Shop by Brand,717360578588900,https://www.aldi.co.uk/pink-dots-storage-basket-3-pack/p/717360578588900,£6.99 per set,4.4 out of 5 stars. 11 reviews
Kirkton House Unicorn Storage,Reduced,Kirkton House,Shop by Brand,712410573516602,https://www.aldi.co.uk/kirkton-house-unicorn-storage/p/712410573516602,£3.99 each,4.5 out of 5 stars. 11 reviews
Mint Lines Single Easy Care Duvet,Reduced,Kirkton House,Shop by Brand,718762567439600,https://www.aldi.co.uk/mint-lines-single-easy-care-duvet/p/718762567439600,£2.99 each,4.4 out of 5 stars. 17 reviews
Lacura Healthy Glow Rose Toner,Reduced,Lacura,Shop by Brand,717314533591000,https://www.aldi.co.uk/lacura-healthy-glow-rose-toner/p/717314533591000,£2.99 each,5.0 out of 5 stars. 70 reviews
Lacura Healthy Glow Retinol Toner,Reduced,Lacura,Shop by Brand,717315543198700,https://www.aldi.co.uk/lacura-healthy-glow-retinol-toner/p/717315543198700,£2.99 each,4.8 out of 5 stars. 34 reviews
Lacura Gua Shah,Reduced,Lacura,Shop by Brand,717993576909900,https://www.aldi.co.uk/lacura-gua-shah/p/717993576909900,£1.99 each,4.3 out of 5 stars. 14 reviews
"Mango, Pineapple and Kale Smoothie",Recipes,Breakfast,Browse by Course,000000007540700,https://www.aldi.co.uk/mango%2C-pineapple-and-kale-smoothie/p/000000007540700, ,5.0 out of 5 stars. 3 reviews
"Honey, Blueberry and Yogurt Porridge",Recipes,Breakfast,Browse by Course,000000007540100,https://www.aldi.co.uk/honey%2C-blueberry-and-yogurt-porridge/p/000000007540100, ,5.0 out of 5 stars. 1 review
Crispy French toast with Crispy Bacon,Recipes,Breakfast,Browse by Course,000000008360200,https://www.aldi.co.uk/crispy-french-toast-with-crispy-bacon/p/000000008360200, ,5.0 out of 5 stars. 5 reviews
Kilmare Pancakes,Recipes,Breakfast,Browse by Course,000000027825700,https://www.aldi.co.uk/kilmare-pancakes/p/000000027825700, ,5.0 out of 5 stars. 1 review
Mother's Day Breakfast with a Twist,Recipes,Breakfast,Browse by Course,000000031853600,https://www.aldi.co.uk/mother%27s-day-breakfast-with-a-twist/p/000000031853600, ,5.0 out of 5 stars. 1 review
French Toast with Caramelised Apple,Recipes,Breakfast,Browse by Course,000000029017000,https://www.aldi.co.uk/french-toast-with-caramelised-apple/p/000000029017000, ,5.0 out of 5 stars. 3 reviews
Green Cleansing Juice Smoothie,Recipes,Breakfast,Browse by Course,000000197428900,https://www.aldi.co.uk/green-cleansing-juice-smoothie/p/000000197428900, ,5.0 out of 5 stars. 1 review
Poached Eggs on Toast with Avocado and Feta,Recipes,Breakfast,Browse by Course,000000207305700,https://www.aldi.co.uk/poached-eggs-on-toast-with-avocado-and-feta/p/000000207305700, ,5.0 out of 5 stars. 2 reviews
Baked Omelette Muffins,Recipes,Breakfast,Browse by Course,000000236090200,https://www.aldi.co.uk/baked-omelette-muffins/p/000000236090200, ,5.0 out of 5 stars. 1 review
Quinoa Breakfast Bowl,Recipes,Breakfast,Browse by Course,000000237671200,https://www.aldi.co.uk/quinoa-breakfast-bowl/p/000000237671200, ,5.0 out of 5 stars. 1 review
Family Shakshuka with Chorizo and Eggs,Recipes,Breakfast,Browse by Course,000000268505000,https://www.aldi.co.uk/family-shakshuka-with-chorizo-and-eggs/p/000000268505000, ,5.0 out of 5 stars. 3 reviews
Ham & Cheese Croissants with Mustard Glaze,Recipes,Breakfast,Browse by Course,000000148372800,https://www.aldi.co.uk/ham-%26-cheese-croissants-with-mustard-glaze/p/000000148372800, ,5.0 out of 5 stars. 3 reviews
Hot Cross Bun Croque Monsieur,Recipes,Breakfast,Browse by Course,000000149873800,https://www.aldi.co.uk/hot-cross-bun-croque-monsieur/p/000000149873800, ,5.0 out of 5 stars. 1 review
Scotch Pancake with Berries and Maple Syrup,Recipes,Breakfast,Browse by Course,000000143149300,https://www.aldi.co.uk/scotch-pancake-with-berries-and-maple-syrup/p/000000143149300, ,5.0 out of 5 stars. 1 review
All Day Breakfast Pastry,Recipes,Breakfast,Browse by Course,000000426818700,https://www.aldi.co.uk/all-day-breakfast-pastry/p/000000426818700, ,5.0 out of 5 stars. 1 review
Cinnamon Swirl Babka,Recipes,Breakfast,Browse by Course,000000429723500,https://www.aldi.co.uk/cinnamon-swirl-babka/p/000000429723500, ,5.0 out of 5 stars. 1 review
Blueberry and Plum Spiced Jam,Recipes,Breakfast,Browse by Course,000000062307300,https://www.aldi.co.uk/blueberry-and-plum-spiced-jam/p/000000062307300, ,5.0 out of 5 stars. 1 review
Sweet Potato Hash with Avocado and Mint Yogurt,Recipes,Breakfast,Browse by Course,000000279794200,https://www.aldi.co.uk/sweet-potato-hash-with-avocado-and-mint-yogurt-/p/000000279794200, ,5.0 out of 5 stars. 1 review
Overnight Oats Three Ways,Recipes,Breakfast,Browse by Course,000000268505600,https://www.aldi.co.uk/overnight-oats-three-ways-/p/000000268505600, ,4.8 out of 5 stars. 5 reviews
Banana and Peanut Butter Vegan Pancakes,Recipes,Breakfast,Browse by Course,000000205747400,https://www.aldi.co.uk/banana-and-peanut-butter-vegan-pancakes/p/000000205747400, ,4.8 out of 5 stars. 12 reviews
Eggs Benedict with Easy Hollandaise,Recipes,Breakfast,Browse by Course,000000021111300,https://www.aldi.co.uk/eggs-benedict-with-easy-hollandaise/p/000000021111300, ,4.5 out of 5 stars. 2 reviews
Caribbean Honeydew Melon,Recipes,Breakfast,Browse by Course,000000021117100,https://www.aldi.co.uk/caribbean-honeydew-melon/p/000000021117100, ,4.5 out of 5 stars. 2 reviews
Rosti with Smoked Salmon,Recipes,Breakfast,Browse by Course,000000027825400,https://www.aldi.co.uk/rosti-with-smoked-salmon/p/000000027825400, ,4.5 out of 5 stars. 2 reviews
Overnight Oats,Recipes,Breakfast,Browse by Course,000000038426300,https://www.aldi.co.uk/overnight-oats/p/000000038426300, ,4.5 out of 5 stars. 2 reviews
American Style Breakfast Pancakes,Recipes,Breakfast,Browse by Course,000000020342100,https://www.aldi.co.uk/american-style-breakfast-pancakes/p/000000020342100, ,4.4 out of 5 stars. 7 reviews
Classic Pancakes,Recipes,Breakfast,Browse by Course,000000021110600,https://www.aldi.co.uk/classic-pancakes/p/000000021110600, ,4.3 out of 5 stars. 3 reviews
Quick Banana and Blueberry Pancakes,Recipes,Breakfast,Browse by Course,000000268504800,https://www.aldi.co.uk/quick-banana-and-blueberry-pancakes/p/000000268504800, ,4.3 out of 5 stars. 6 reviews
Toasted Breakfast Bread Cups,Recipes,Breakfast,Browse by Course,000000021111400,https://www.aldi.co.uk/toasted-breakfast-bread-cups/p/000000021111400, ,4.3 out of 5 stars. 4 reviews
"Kiwi, Orange & Pear Smoothie",Recipes,Breakfast,Browse by Course,000000021114800,https://www.aldi.co.uk/kiwi%2C-orange-%26-pear-smoothie/p/000000021114800, ,4.0 out of 5 stars. 2 reviews
Waffles with Banana and Chocolate Hazelnut Drizzle,Recipes,Breakfast,Browse by Course,000000148372900,https://www.aldi.co.uk/waffles-with-banana-and-chocolate-hazelnut-drizzle/p/000000148372900, ,4.0 out of 5 stars. 1 review
No Bake Seed and Nut Bars,Recipes,Breakfast,Browse by Course,000000341441700,https://www.aldi.co.uk/no-bake-seed-and-nut-bars/p/000000341441700, ,4.0 out of 5 stars. 3 reviews
Raw Cacao Bites,Recipes,Breakfast,Browse by Course,000000272406800,https://www.aldi.co.uk/raw-cacao-bites/p/000000272406800, ,4.0 out of 5 stars. 1 review
The Brownlee Brothers Big Yorkshire Breakfast,Recipes,Breakfast,Browse by Course,000000165606100,https://www.aldi.co.uk/the-brownlee-brothers-big-yorkshire-breakfast/p/000000165606100, ,3.8 out of 5 stars. 5 reviews
Sunshine Bars,Recipes,Breakfast,Browse by Course,000000078102300,https://www.aldi.co.uk/sunshine-bars/p/000000078102300, ,3.7 out of 5 stars. 3 reviews
Easy Homemade Granola,Recipes,Breakfast,Browse by Course,000000268504900,https://www.aldi.co.uk/easy-homemade-granola/p/000000268504900, ,3.5 out of 5 stars. 2 reviews
Omelette,Recipes,Breakfast,Browse by Course,000000165605800,https://www.aldi.co.uk/omelette/p/000000165605800, ,3.5 out of 5 stars. 2 reviews
Apple & Blueberry Pancakes,Recipes,Breakfast,Browse by Course,000000035827500,https://www.aldi.co.uk/apple-%26-blueberry-pancakes/p/000000035827500, ,3.5 out of 5 stars. 2 reviews
Cacao and Coconut Smoothie,Recipes,Breakfast,Browse by Course,000000268500500,https://www.aldi.co.uk/cacao-and-coconut-smoothie-/p/000000268500500, ,3.3 out of 5 stars. 3 reviews
"Oat, Almond and Fruit Breakfast Balls",Recipes,Breakfast,Browse by Course,000000268505100,https://www.aldi.co.uk/oat%2C-almond-and-fruit-breakfast-balls/p/000000268505100, ,3.1 out of 5 stars. 10 reviews
